employee_id,performance_rating,compliance_status,bonus_percentage
EMP_00765,3,Compliant,14.97
EMP_00766,2,Compliant,12.62
EMP_00767,5,Compliant,11.9
EMP_00768,4,Compliant,15.64
EMP_00769,3,Compliant,9.54
EMP_00770,4,Non-Compliant,8.71
EMP_00771,1,Compliant,17.26
EMP_00772,2,Compliant,13.69
EMP_00773,2,Compliant,18.59
EMP_00774,2,Compliant,16.61
EMP_00775,2,Compliant,8.35
EMP_00776,4,Compliant,16.98
EMP_00777,2,Compliant,12.97
EMP_00778,1,Compliant,9.73
EMP_00779,1,Non-Compliant,9.63
EMP_00780,2,Compliant,1.33
EMP_00781,2,Compliant,13.05
EMP_00782,2,Compliant,22.49
EMP_00783,4,Compliant,7.58
EMP_00784,1,Compliant,9.44
EMP_00785,3,Compliant,15.89
EMP_00786,5,Compliant,6.72
EMP_00787,5,Compliant,7.97
EMP_00788,2,Compliant,23.27
EMP_00789,3,Compliant,13.68
EMP_00790,1,Compliant,8.39
EMP_00791,1,Compliant,19.33
EMP_00792,4,Compliant,4.16
EMP_00793,1,Compliant,21.14
EMP_00794,2,Compliant,3.03
EMP_00795,5,Compliant,14.6
EMP_00796,2,Compliant,7.46
EMP_00797,3,Compliant,11.56
EMP_00798,5,Compliant,11.39
EMP_00799,4,Non-Compliant,6.31
EMP_00800,1,Compliant,17.66
EMP_00801,1,Compliant,3.06
EMP_00802,1,Compliant,1.41
EMP_00803,4,Non-Compliant,13.33
EMP_00804,5,Compliant,7.97
EMP_00805,2,Compliant,7.88
EMP_00806,2,Compliant,6.39
EMP_00807,1,Compliant,10.52
EMP_00808,1,Non-Compliant,15.13
EMP_00809,5,Non-Compliant,18.39
EMP_00810,2,Compliant,21.99
EMP_00811,2,Compliant,14.14
EMP_00812,1,Compliant,14.06
EMP_00813,5,Compliant,15.3
EMP_00814,4,Compliant,7.87
EMP_00815,1,Compliant,10.11
EMP_00816,2,Compliant,15.59
EMP_00817,3,Compliant,4.0
EMP_00818,3,Compliant,10.75
EMP_00819,4,Compliant,9.61
EMP_00820,3,Compliant,8.58
EMP_00821,2,Non-Compliant,4.65
EMP_00822,4,Compliant,8.29
EMP_00823,4,Non-Compliant,12.45
EMP_00824,5,Non-Compliant,4.47
EMP_00825,2,Compliant,8.42
EMP_00826,5,Compliant,10.84
EMP_00827,1,Compliant,14.13
EMP_00828,2,Compliant,9.56
EMP_00829,2,Compliant,17.7
EMP_00830,3,Non-Compliant,2.91
EMP_00831,4,Non-Compliant,7.59
EMP_00832,1,Compliant,5.75
EMP_00833,4,Compliant,6.61
EMP_00834,4,Compliant,12.99
EMP_00835,2,Compliant,11.88
EMP_00836,3,Non-Compliant,10.38
EMP_00837,4,Compliant,5.5
EMP_00838,2,Compliant,12.89
EMP_00839,5,Compliant,4.51
EMP_00840,2,Compliant,11.05
EMP_00841,2,Compliant,9.06
EMP_00842,5,Compliant,7.77
EMP_00843,5,Compliant,6.98
EMP_00844,4,Compliant,12.97
EMP_00845,3,Compliant,12.18
EMP_00846,4,Compliant,8.09
EMP_00847,4,Compliant,5.16
EMP_00848,1,Compliant,12.01
EMP_00849,1,Compliant,14.74
EMP_00850,4,Compliant,3.17
EMP_00851,1,Compliant,13.05
EMP_00852,3,Compliant,11.62
EMP_00853,2,Compliant,6.13
EMP_00854,1,Compliant,12.95
EMP_00855,1,Compliant,9.89
EMP_00856,2,Compliant,7.93
EMP_00857,2,Compliant,11.88
EMP_00858,4,Compliant,7.04
EMP_00859,3,Compliant,6.07
EMP_00860,3,Compliant,7.13
EMP_00861,2,Compliant,12.01
EMP_00862,5,Compliant,13.87
EMP_00863,2,Compliant,8.74
EMP_00864,4,Compliant,7.98
EMP_00865,3,Compliant,13.45
EMP_00866,2,Compliant,10.72
EMP_00867,1,Compliant,7.72
EMP_00868,5,Compliant,0.0
EMP_00869,4,Compliant,9.32
EMP_00870,5,Non-Compliant,15.44
EMP_00871,3,Compliant,9.88
EMP_00872,1,Compliant,7.88
EMP_00873,3,Compliant,12.15
EMP_00874,5,Compliant,6.54
EMP_00875,3,Non-Compliant,13.67
EMP_00876,4,Compliant,0.0
EMP_00877,3,Compliant,12.74
EMP_00878,3,Compliant,10.31
EMP_00879,3,Compliant,1.1
EMP_00880,1,Compliant,8.93
EMP_00881,1,Compliant,4.9
EMP_00882,5,Non-Compliant,10.8
EMP_00883,4,Compliant,18.08
EMP_00884,1,Compliant,7.41
EMP_00885,4,Compliant,7.49
EMP_00886,1,Compliant,25.01
EMP_00887,5,Compliant,7.91
EMP_00888,5,Compliant,13.35
EMP_00889,4,Compliant,9.28
EMP_00890,5,Non-Compliant,9.29
EMP_00891,1,Compliant,2.53
EMP_00892,4,Compliant,4.91
EMP_00893,2,Non-Compliant,5.76
EMP_00894,2,Compliant,15.23
EMP_00895,3,Compliant,10.99
EMP_00896,3,Compliant,4.97
EMP_00897,3,Compliant,0.0
EMP_00898,4,Compliant,5.76
EMP_00899,2,Compliant,9.25
EMP_00900,2,Compliant,9.94
EMP_00901,1,Compliant,4.15
EMP_00902,4,Compliant,10.72
EMP_00903,2,Compliant,5.27
EMP_00904,1,Compliant,7.72
EMP_00905,2,Non-Compliant,18.65
EMP_00906,4,Non-Compliant,8.51
EMP_00907,3,Compliant,18.93
EMP_00908,1,Compliant,4.0
EMP_00909,4,Compliant,7.22
EMP_00910,4,Compliant,9.79
EMP_00911,2,Compliant,14.47
EMP_00912,3,Compliant,2.17
EMP_00913,4,Compliant,8.57
EMP_00914,2,Compliant,12.85
EMP_00915,3,Compliant,3.05
EMP_00916,4,Compliant,4.63
EMP_00917,4,Compliant,4.67
EMP_00918,1,Compliant,0.0
EMP_00919,3,Compliant,14.8
EMP_00920,2,Compliant,9.12
EMP_00921,3,Compliant,8.56
EMP_00922,1,Compliant,13.47
EMP_00923,4,Compliant,21.82
EMP_00924,1,Compliant,5.28
EMP_00925,5,Compliant,11.04
EMP_00926,3,Compliant,7.66
EMP_00927,3,Compliant,9.31
EMP_00928,4,Compliant,3.52
EMP_00929,5,Compliant,16.01
EMP_00930,5,Compliant,8.61
EMP_00931,1,Compliant,13.62
EMP_00932,2,Compliant,8.79
EMP_00933,4,Compliant,7.51
EMP_00934,1,Compliant,11.81
EMP_00935,3,Compliant,8.04
EMP_00936,4,Compliant,8.81
EMP_00937,2,Compliant,10.32
EMP_00938,4,Compliant,10.06
EMP_00939,3,Compliant,15.46
EMP_00940,1,Compliant,9.56
EMP_00941,3,Compliant,11.52
EMP_00942,1,Compliant,10.81
EMP_00943,3,Compliant,12.38
EMP_00944,2,Compliant,5.27
EMP_00945,4,Compliant,12.75
EMP_00946,5,Non-Compliant,6.34
EMP_00947,5,Compliant,17.3
EMP_00948,2,Compliant,4.79
EMP_00949,5,Compliant,9.04
EMP_00950,2,Compliant,0.67
EMP_00951,5,Compliant,8.11
EMP_00952,4,Non-Compliant,16.39
EMP_00953,5,Compliant,15.51
EMP_00954,1,Compliant,21.18
EMP_00955,1,Compliant,12.66
EMP_00956,4,Compliant,16.74
EMP_00957,2,Compliant,15.21
EMP_00958,4,Compliant,13.19
EMP_00959,5,Compliant,16.36
EMP_00960,5,Compliant,7.93
EMP_00961,2,Non-Compliant,12.57
EMP_00962,2,Compliant,17.45
EMP_00963,4,Compliant,2.78
EMP_00964,4,Compliant,12.79
EMP_00965,2,Compliant,4.6
EMP_00966,1,Compliant,13.29
EMP_00967,4,Non-Compliant,12.04
EMP_00968,4,Compliant,8.16
EMP_00969,3,Compliant,10.34
EMP_00970,4,Compliant,4.84
EMP_00971,4,Compliant,4.0
EMP_00972,5,Non-Compliant,9.79
EMP_00973,5,Compliant,8.35
EMP_00974,3,Compliant,11.49
EMP_00975,1,Compliant,11.08
EMP_00976,5,Compliant,14.24
EMP_00977,4,Compliant,4.87
EMP_00978,4,Compliant,1.9
EMP_00979,2,Compliant,17.29
EMP_00980,1,Compliant,5.22
EMP_00981,4,Compliant,5.14
EMP_00982,5,Compliant,14.51
EMP_00983,2,Compliant,9.96
EMP_00984,2,Compliant,12.5
EMP_00985,3,Compliant,12.16
EMP_00986,5,Compliant,8.21
EMP_00987,4,Compliant,9.83
EMP_00988,2,Compliant,9.28
EMP_00989,5,Compliant,13.25
EMP_00990,2,Compliant,7.19
EMP_00991,4,Compliant,10.49
EMP_00992,1,Compliant,9.54
EMP_00993,1,Compliant,19.89
EMP_00994,3,Compliant,9.44
EMP_00995,1,Non-Compliant,9.57
EMP_00996,4,Compliant,11.46
EMP_00997,2,Compliant,4.49
EMP_00998,1,Compliant,12.94
EMP_00999,1,Compliant,7.62
EMP_01000,3,Compliant,8.55
EMP_01001,5,Compliant,13.78
EMP_01002,5,Compliant,5.47
EMP_01003,4,Compliant,9.97
EMP_01004,5,Compliant,15.58
EMP_01005,5,Compliant,2.01
EMP_01006,5,Compliant,1.75
EMP_01007,2,Compliant,10.53
EMP_01008,4,Compliant,2.49
EMP_01009,4,Compliant,5.47
EMP_01010,1,Compliant,11.07
EMP_01011,4,Compliant,21.58
EMP_01012,2,Compliant,9.08
EMP_01013,3,Compliant,4.39
EMP_01014,4,Compliant,8.94
EMP_01015,5,Compliant,5.25
EMP_01016,2,Compliant,14.08
EMP_01017,4,Compliant,11.76
EMP_01018,4,Non-Compliant,5.01
EMP_01019,5,Compliant,11.39
EMP_01020,1,Compliant,0.0
EMP_01021,1,Compliant,10.06
EMP_01022,2,Compliant,16.02
EMP_01023,1,Compliant,9.08
EMP_01024,2,Compliant,25.63
EMP_01025,2,Compliant,4.21
EMP_01026,5,Compliant,13.07
EMP_01027,2,Compliant,7.3
EMP_01028,1,Compliant,1.18
EMP_01029,1,Compliant,11.43
EMP_01030,3,Compliant,0.0
EMP_01031,5,Compliant,9.32
EMP_01032,1,Compliant,21.42
EMP_01033,3,Compliant,13.26
EMP_01034,2,Compliant,16.08
EMP_01035,2,Compliant,2.17
EMP_01036,3,Compliant,13.85
EMP_01037,5,Non-Compliant,12.08
EMP_01038,3,Compliant,4.09
EMP_01039,1,Compliant,0.21
EMP_01040,5,Compliant,7.2
EMP_01041,5,Compliant,6.77
EMP_01042,2,Compliant,13.56
EMP_01043,4,Compliant,16.74
EMP_01044,3,Compliant,0.78
EMP_01045,4,Compliant,5.49
EMP_01046,1,Compliant,7.55
EMP_01047,2,Compliant,9.32
EMP_01048,1,Compliant,12.58
EMP_01049,3,Compliant,8.97
EMP_01050,2,Compliant,8.02
EMP_01051,1,Compliant,8.13
EMP_01052,5,Non-Compliant,6.1
EMP_01053,4,Compliant,11.96
EMP_01054,5,Compliant,25.46
EMP_01055,1,Compliant,5.61
EMP_01056,2,Compliant,4.43
EMP_01057,4,Compliant,5.25
EMP_01058,4,Compliant,11.98
EMP_01059,3,Compliant,7.44
EMP_01060,2,Compliant,10.03
EMP_01061,1,Compliant,13.82
EMP_01062,2,Compliant,7.25
EMP_01063,2,Non-Compliant,8.7
EMP_01064,2,Compliant,12.14
EMP_01065,1,Non-Compliant,7.43
EMP_01066,4,Non-Compliant,9.23
EMP_01067,5,Compliant,0.77
EMP_01068,4,Compliant,7.46
EMP_01069,1,Compliant,6.44
EMP_01070,1,Compliant,13.6
EMP_01071,1,Non-Compliant,10.2
EMP_01072,4,Compliant,5.5
EMP_01073,5,Compliant,12.94
EMP_01074,2,Compliant,6.67
EMP_01075,3,Compliant,21.21
EMP_01076,3,Compliant,8.1
EMP_01077,3,Non-Compliant,7.09
EMP_01078,4,Compliant,15.49
EMP_01079,1,Compliant,0.0
EMP_01080,3,Compliant,16.06
EMP_01081,1,Compliant,14.2
EMP_01082,4,Non-Compliant,5.23
EMP_01083,1,Non-Compliant,11.43
EMP_01084,4,Compliant,12.64
EMP_01085,5,Compliant,9.03
EMP_01086,2,Compliant,11.47
EMP_01087,1,Compliant,4.64
EMP_01088,2,Compliant,8.61
EMP_01089,3,Non-Compliant,6.27
EMP_01090,2,Non-Compliant,1.29
EMP_01091,3,Compliant,11.75
EMP_01092,2,Compliant,14.37
EMP_01093,2,Compliant,15.58
EMP_01094,1,Compliant,7.07
EMP_01095,5,Compliant,16.56
EMP_01096,5,Compliant,7.6
EMP_01097,5,Non-Compliant,13.59
EMP_01098,4,Non-Compliant,8.33
EMP_01099,5,Compliant,20.0
EMP_01100,4,Compliant,5.76
EMP_01101,5,Compliant,12.23
EMP_01102,5,Compliant,7.1
EMP_01103,4,Compliant,22.06
EMP_01104,1,Compliant,10.32
EMP_01105,3,Compliant,8.12
EMP_01106,2,Compliant,11.37
EMP_01107,1,Compliant,9.81
EMP_01108,5,Compliant,15.42
EMP_01109,5,Non-Compliant,6.78
EMP_01110,1,Compliant,9.24
EMP_01111,2,Compliant,8.66
EMP_01112,1,Compliant,0.98
EMP_01113,2,Compliant,12.04
EMP_01114,5,Compliant,4.88
EMP_01115,2,Compliant,7.77
EMP_01116,3,Compliant,5.66
EMP_01117,1,Compliant,5.49
EMP_01118,1,Compliant,15.33
EMP_01119,5,Compliant,0.02
EMP_01120,4,Compliant,2.57
EMP_01121,5,Compliant,14.5
EMP_01122,4,Compliant,9.66
EMP_01123,1,Non-Compliant,15.76
EMP_01124,2,Compliant,3.86
EMP_01125,1,Compliant,16.41
EMP_01126,2,Compliant,9.76
EMP_01127,2,Compliant,0.0
EMP_01128,2,Compliant,17.72
EMP_01129,4,Non-Compliant,2.53
EMP_01130,3,Non-Compliant,15.87
EMP_01131,1,Compliant,18.18
EMP_01132,1,Non-Compliant,12.64
EMP_01133,5,Compliant,8.48
EMP_01134,2,Compliant,12.42
EMP_01135,5,Compliant,0.0
EMP_01136,1,Compliant,12.93
EMP_01137,5,Compliant,8.3
EMP_01138,1,Compliant,10.45
EMP_01139,3,Compliant,15.34
EMP_01140,3,Compliant,9.41
EMP_01141,1,Compliant,5.5
EMP_01142,1,Compliant,6.73
EMP_01143,5,Compliant,6.53
EMP_01144,2,Compliant,5.92
EMP_01145,4,Compliant,17.58
EMP_01146,3,Compliant,8.2
EMP_01147,1,Compliant,7.53
EMP_01148,5,Compliant,12.5
EMP_01149,4,Compliant,18.12
EMP_01150,3,Non-Compliant,8.78
EMP_01151,3,Compliant,2.02
EMP_01152,3,Compliant,15.52
EMP_01153,3,Compliant,2.83
EMP_01154,4,Compliant,2.04
EMP_01155,2,Compliant,16.46
EMP_01156,5,Compliant,19.64
EMP_01157,5,Compliant,11.36
EMP_01158,1,Compliant,8.71
EMP_01159,5,Compliant,13.71
EMP_01160,4,Compliant,15.26
EMP_01161,3,Compliant,3.73
EMP_01162,5,Compliant,8.31
EMP_01163,4,Non-Compliant,0.0
EMP_01164,5,Compliant,15.13
EMP_01165,1,Compliant,9.56
EMP_01166,2,Compliant,0.79
EMP_01167,2,Compliant,13.17
EMP_01168,5,Non-Compliant,6.07
EMP_01169,1,Compliant,4.98
EMP_01170,2,Compliant,11.48
EMP_01171,3,Compliant,17.22
EMP_01172,2,Compliant,11.94
EMP_01173,3,Compliant,11.24
EMP_01174,2,Non-Compliant,4.14
EMP_01175,3,Compliant,8.54
EMP_01176,3,Compliant,7.65
EMP_01177,4,Compliant,13.39
EMP_01178,1,Compliant,6.27
EMP_01179,2,Non-Compliant,10.97
EMP_01180,5,Compliant,13.61
EMP_01181,2,Non-Compliant,11.61
EMP_01182,5,Compliant,10.56
EMP_01183,5,Compliant,19.62
EMP_01184,3,Compliant,8.38
EMP_01185,3,Compliant,7.83
EMP_01186,3,Compliant,14.96
EMP_01187,3,Non-Compliant,10.84
EMP_01188,4,Compliant,0.0
EMP_01189,4,Compliant,16.82
EMP_01190,4,Compliant,15.46
EMP_01191,3,Compliant,7.15
EMP_01192,2,Compliant,9.33
EMP_01193,3,Compliant,7.36
EMP_01194,5,Compliant,8.68
EMP_01195,2,Compliant,21.65
EMP_01196,1,Compliant,17.3
EMP_01197,3,Non-Compliant,0.92
EMP_01198,2,Compliant,13.55
EMP_01199,4,Compliant,13.85
EMP_01200,5,Compliant,9.37
EMP_01201,3,Compliant,13.11
EMP_01202,5,Compliant,4.2
EMP_01203,1,Compliant,5.45
EMP_01204,5,Compliant,15.91
EMP_01205,2,Compliant,9.76
EMP_01206,4,Compliant,11.19
EMP_01207,1,Compliant,15.09
EMP_01208,5,Compliant,7.97
EMP_01209,3,Compliant,5.09
EMP_01210,4,Compliant,14.3
EMP_01211,1,Compliant,7.55
EMP_01212,2,Compliant,9.39
EMP_01213,3,Compliant,7.72
EMP_01214,3,Compliant,6.52
EMP_01215,1,Compliant,13.95
EMP_01216,1,Compliant,3.45
EMP_01217,5,Compliant,15.76
EMP_01218,5,Compliant,11.49
EMP_01219,1,Compliant,13.66
EMP_01220,3,Compliant,8.8
EMP_01221,1,Compliant,16.9
EMP_01222,4,Compliant,15.21
EMP_01223,2,Compliant,4.64
EMP_01224,5,Compliant,7.59
EMP_01225,1,Non-Compliant,8.16
EMP_01226,2,Compliant,9.27
EMP_01227,2,Compliant,5.19
EMP_01228,1,Compliant,6.84
EMP_01229,5,Compliant,9.37
EMP_01230,1,Compliant,12.99
EMP_01231,3,Compliant,11.74
EMP_01232,5,Compliant,6.84
EMP_01233,4,Compliant,3.51
EMP_01234,3,Compliant,8.49
EMP_01235,4,Compliant,7.71
EMP_01236,3,Compliant,5.05
EMP_01237,3,Compliant,14.79
EMP_01238,4,Compliant,9.42
EMP_01239,4,Compliant,12.07
EMP_01240,5,Compliant,7.52
EMP_01241,2,Compliant,15.35
EMP_01242,2,Non-Compliant,16.82
EMP_01243,4,Compliant,11.03
EMP_01244,2,Compliant,9.91
EMP_01245,2,Compliant,12.8
EMP_01246,5,Compliant,3.45
EMP_01247,2,Non-Compliant,12.84
EMP_01248,2,Compliant,9.87
EMP_01249,2,Compliant,18.3
EMP_01250,1,Compliant,11.15
EMP_01251,4,Compliant,7.41
EMP_01252,2,Compliant,8.36
EMP_01253,2,Compliant,7.16
EMP_01254,5,Non-Compliant,8.86
EMP_01255,2,Non-Compliant,7.92
EMP_01256,4,Compliant,7.75
EMP_01257,5,Compliant,10.7
EMP_01258,2,Compliant,16.71
EMP_01259,1,Compliant,15.99
EMP_01260,5,Compliant,6.78
EMP_01261,4,Compliant,7.46
EMP_01262,2,Compliant,3.89
EMP_01263,5,Compliant,8.7
EMP_01264,2,Non-Compliant,15.81
EMP_01265,3,Compliant,8.86
EMP_01266,1,Compliant,8.08
EMP_01267,1,Compliant,13.09
EMP_01268,5,Compliant,19.14
EMP_01269,4,Compliant,12.67
EMP_01270,4,Compliant,4.64
EMP_01271,1,Compliant,0.03
EMP_01272,2,Compliant,4.7
EMP_01273,3,Compliant,6.38
EMP_01274,5,Compliant,0.66
EMP_01275,1,Compliant,10.94
EMP_01276,5,Compliant,3.4
EMP_01277,3,Compliant,15.26
EMP_01278,3,Compliant,5.97
EMP_01279,1,Compliant,12.15
EMP_01280,2,Compliant,17.61
EMP_01281,2,Compliant,11.11
EMP_01282,3,Compliant,0.04
EMP_01283,4,Compliant,4.19
EMP_01284,1,Non-Compliant,11.42
EMP_01285,2,Compliant,0.0
EMP_01286,1,Compliant,13.85
EMP_01287,4,Compliant,10.23
EMP_01288,2,Non-Compliant,16.77
EMP_01289,1,Compliant,4.36
EMP_01290,4,Non-Compliant,11.6
EMP_01291,4,Compliant,28.05
EMP_01292,1,Compliant,16.47
EMP_01293,4,Compliant,15.35
EMP_01294,3,Compliant,8.43
EMP_01295,2,Compliant,7.04
EMP_01296,3,Non-Compliant,5.83
EMP_01297,5,Compliant,14.88
EMP_01298,5,Compliant,8.07
EMP_01299,3,Compliant,15.9
EMP_01300,3,Compliant,10.86
EMP_01301,1,Non-Compliant,8.04
EMP_01302,1,Compliant,1.32
EMP_01303,2,Compliant,9.52
EMP_01304,2,Compliant,17.18
EMP_01305,2,Compliant,16.11
EMP_01306,1,Compliant,14.26
EMP_01307,5,Compliant,4.01
EMP_01308,3,Compliant,9.79
EMP_01309,1,Compliant,20.37
EMP_01310,4,Compliant,9.03
EMP_01311,1,Compliant,7.74
EMP_01312,4,Compliant,10.42
EMP_01313,1,Non-Compliant,9.97
EMP_01314,2,Compliant,11.17
EMP_01315,3,Compliant,17.02
EMP_01316,2,Compliant,11.36
EMP_01317,2,Non-Compliant,0.0
EMP_01318,1,Compliant,4.95
EMP_01319,3,Compliant,1.4
EMP_01320,5,Compliant,19.22
EMP_01321,2,Compliant,10.91
EMP_01322,4,Compliant,5.44
EMP_01323,2,Compliant,10.55
EMP_01324,1,Compliant,11.18
EMP_01325,3,Non-Compliant,3.57
EMP_01326,5,Compliant,7.74
EMP_01327,5,Compliant,9.21
EMP_01328,1,Compliant,13.92
EMP_01329,5,Compliant,11.02
EMP_01330,3,Compliant,10.52
EMP_01331,5,Compliant,13.28
EMP_01332,1,Compliant,5.87
EMP_01333,3,Compliant,10.76
EMP_01334,1,Compliant,9.05
EMP_01335,4,Compliant,10.66
EMP_01336,3,Compliant,13.74
EMP_01337,5,Compliant,5.99
EMP_01338,3,Compliant,5.0
EMP_01339,5,Compliant,9.61
EMP_01340,1,Non-Compliant,11.09
EMP_01341,4,Compliant,5.0
EMP_01342,3,Compliant,13.24
EMP_01343,1,Compliant,10.14
EMP_01344,5,Compliant,14.75
EMP_01345,2,Non-Compliant,14.32
EMP_01346,1,Compliant,13.73
EMP_01347,4,Compliant,8.72
EMP_01348,4,Compliant,1.89
EMP_01349,2,Compliant,8.7
EMP_01350,4,Compliant,6.64
EMP_01351,5,Compliant,13.38
EMP_01352,1,Compliant,16.37
EMP_01353,2,Compliant,13.17
EMP_01354,2,Compliant,14.69
EMP_01355,3,Compliant,16.2
EMP_01356,5,Compliant,9.35
EMP_01357,4,Compliant,15.05
EMP_01358,4,Compliant,8.35
EMP_01359,4,Non-Compliant,3.32
EMP_01360,2,Compliant,12.33
EMP_01361,2,Compliant,6.91
EMP_01362,5,Compliant,23.46
EMP_01363,4,Compliant,3.54
EMP_01364,1,Compliant,11.23
EMP_01365,4,Non-Compliant,5.41
EMP_01366,3,Compliant,5.47
EMP_01367,5,Non-Compliant,3.55
EMP_01368,4,Compliant,13.87
EMP_01369,1,Compliant,12.28
EMP_01370,4,Compliant,7.31
EMP_01371,3,Compliant,9.57
EMP_01372,2,Compliant,7.43
EMP_01373,2,Compliant,21.93
EMP_01374,5,Compliant,10.23
EMP_01375,4,Compliant,20.29
EMP_01376,1,Compliant,9.25
EMP_01377,4,Non-Compliant,17.15
EMP_01378,5,Non-Compliant,4.05
EMP_01379,2,Compliant,12.65
EMP_01380,5,Compliant,5.14
EMP_01381,3,Non-Compliant,22.68
EMP_01382,3,Compliant,2.91
EMP_01383,5,Non-Compliant,15.16
EMP_01384,1,Compliant,20.49
EMP_01385,5,Compliant,13.02
EMP_01386,4,Compliant,18.73
EMP_01387,3,Compliant,4.87
EMP_01388,4,Compliant,16.02
EMP_01389,5,Compliant,18.77
EMP_01390,2,Compliant,9.07
EMP_01391,2,Compliant,18.94
EMP_01392,1,Compliant,0.18
EMP_01393,1,Compliant,0.0
EMP_01394,2,Compliant,6.04
EMP_01395,5,Compliant,3.88
EMP_01396,2,Compliant,9.39
EMP_01397,1,Compliant,0.35
EMP_01398,2,Compliant,8.12
EMP_01399,3,Non-Compliant,8.85
EMP_01400,4,Compliant,9.6
EMP_01401,3,Compliant,10.24
EMP_01402,2,Compliant,4.95
EMP_01403,4,Compliant,11.59
EMP_01404,3,Non-Compliant,13.58
EMP_01405,3,Compliant,9.53
EMP_01406,4,Compliant,8.33
EMP_01407,2,Compliant,13.14
EMP_01408,4,Compliant,13.95
EMP_01409,4,Compliant,10.05
EMP_01410,5,Compliant,12.54
EMP_01411,5,Compliant,11.43
EMP_01412,1,Compliant,11.97
EMP_01413,4,Compliant,6.08
EMP_01414,2,Compliant,9.67
EMP_01415,1,Compliant,14.86
EMP_01416,5,Compliant,2.14
EMP_01417,2,Non-Compliant,10.63
EMP_01418,4,Compliant,6.57
EMP_01419,4,Compliant,5.4
EMP_01420,5,Compliant,17.43
EMP_01421,2,Compliant,2.34
EMP_01422,3,Compliant,10.95
EMP_01423,5,Compliant,11.05
EMP_01424,5,Compliant,10.12
EMP_01425,3,Compliant,1.63
EMP_01426,4,Compliant,13.63
EMP_01427,3,Compliant,14.01
EMP_01428,4,Compliant,0.0
EMP_01429,2,Compliant,6.32
EMP_01430,5,Compliant,7.62
EMP_01431,2,Compliant,9.92
EMP_01432,4,Compliant,3.93
EMP_01433,2,Compliant,6.19
EMP_01434,2,Compliant,2.31
EMP_01435,1,Non-Compliant,9.44
EMP_01436,2,Compliant,17.32
EMP_01437,3,Compliant,6.77
EMP_01438,3,Compliant,12.35
EMP_01439,2,Compliant,14.42
EMP_01440,4,Compliant,9.73
EMP_01441,1,Compliant,6.58
EMP_01442,4,Compliant,9.45
EMP_01443,3,Compliant,8.4
EMP_01444,4,Compliant,11.71
EMP_01445,5,Compliant,3.35
EMP_01446,3,Compliant,2.42
EMP_01447,4,Compliant,0.0
EMP_01448,2,Non-Compliant,10.3
EMP_01449,4,Compliant,5.87
EMP_01450,3,Compliant,9.44
EMP_01451,4,Compliant,3.26
EMP_01452,1,Compliant,17.43
EMP_01453,4,Non-Compliant,10.55
EMP_01454,2,Compliant,12.33
EMP_01455,5,Compliant,12.83
EMP_01456,2,Compliant,20.54
EMP_01457,5,Non-Compliant,15.62
EMP_01458,5,Compliant,9.35
EMP_01459,1,Compliant,7.3
EMP_01460,3,Compliant,10.63
EMP_01461,3,Compliant,9.79
EMP_01462,1,Compliant,20.8
EMP_01463,2,Compliant,10.06
EMP_01464,4,Compliant,4.42
EMP_01465,2,Compliant,16.82
EMP_01466,2,Compliant,7.8
EMP_01467,5,Compliant,12.47
EMP_01468,2,Compliant,13.75
EMP_01469,5,Compliant,13.0
EMP_01470,3,Compliant,21.0
EMP_01471,3,Compliant,0.0
EMP_01472,4,Non-Compliant,17.01
EMP_01473,5,Compliant,10.53
EMP_01474,2,Compliant,15.56
EMP_01475,1,Compliant,12.25
EMP_01476,3,Compliant,5.72
EMP_01477,5,Compliant,16.41
EMP_01478,5,Compliant,11.92
EMP_01479,3,Compliant,10.68
EMP_01480,2,Compliant,9.2
EMP_01481,4,Compliant,3.12
EMP_01482,1,Compliant,10.33
EMP_01483,1,Compliant,7.0
EMP_01484,4,Compliant,18.47
EMP_01485,4,Compliant,16.59
EMP_01486,1,Compliant,17.86
EMP_01487,2,Compliant,6.86
EMP_01488,5,Compliant,11.43
EMP_01489,2,Compliant,5.58
EMP_01490,5,Non-Compliant,9.29
EMP_01491,2,Compliant,7.15
EMP_01492,3,Compliant,1.71
EMP_01493,5,Non-Compliant,4.62
EMP_01494,4,Compliant,12.42
EMP_01495,1,Compliant,7.57
EMP_01496,2,Non-Compliant,6.84
EMP_01497,3,Compliant,4.63
EMP_01498,3,Non-Compliant,8.98
EMP_01499,2,Non-Compliant,7.58
EMP_01500,3,Compliant,6.87
EMP_01501,1,Compliant,16.79
EMP_01502,5,Compliant,19.37
EMP_01503,4,Compliant,11.73
EMP_01504,1,Compliant,8.91
EMP_01505,3,Compliant,9.62
EMP_01506,1,Compliant,5.23
EMP_01507,3,Compliant,15.51
EMP_01508,3,Compliant,9.0
EMP_01509,1,Compliant,9.77
EMP_01510,2,Compliant,13.44
EMP_01511,4,Compliant,11.6
EMP_01512,4,Compliant,8.81
EMP_01513,5,Non-Compliant,7.66
EMP_01514,1,Compliant,15.87
EMP_01515,5,Compliant,2.34
EMP_01516,5,Compliant,11.13
EMP_01517,1,Compliant,13.13
EMP_01518,4,Compliant,13.67
EMP_01519,4,Compliant,9.28
EMP_01520,3,Non-Compliant,14.52
EMP_01521,5,Compliant,11.53
EMP_01522,1,Compliant,7.81
EMP_01523,5,Compliant,19.09
EMP_01524,3,Compliant,20.94
EMP_01525,4,Compliant,7.53
