employee_id,salary,bonus_percentage
EMP_00874,4538.14,6.54
EMP_00875,5933.75,13.67
EMP_00876,9589.12,0.0
EMP_00877,4964.78,12.74
EMP_00878,6447.58,10.31
EMP_00879,5967.15,1.1
EMP_00880,8376.79,8.93
EMP_00881,11053.86,4.9
EMP_00882,4938.26,10.8
EMP_00883,5021.12,18.08
EMP_00884,8088.32,7.41
EMP_00885,7363.78,7.49
EMP_00886,9693.41,25.01
EMP_00887,7167.86,7.91
EMP_00888,5281.42,13.35
EMP_00889,7181.31,9.28
EMP_00890,8217.41,9.29
EMP_00891,7640.96,2.53
EMP_00892,7014.55,4.91
EMP_00893,8133.35,5.76
EMP_00894,8338.59,15.23
EMP_00895,8764.32,10.99
EMP_00896,7297.42,4.97
EMP_00897,5665.76,0.0
EMP_00898,6293.43,5.76
EMP_00899,8413.02,9.25
EMP_00900,4366.13,9.94
EMP_00901,6737.35,4.15
EMP_00902,5213.32,10.72
EMP_00903,6057.49,5.27
EMP_00904,8556.9,7.72
EMP_00905,6382.2,18.65
EMP_00906,6092.87,8.51
EMP_00907,3280.29,18.93
EMP_00908,7492.51,4.0
EMP_00909,7290.97,7.22
EMP_00910,10326.51,9.79
EMP_00911,5384.44,14.47
EMP_00912,6438.3,2.17
EMP_00913,6498.77,8.57
EMP_00914,9154.91,12.85
EMP_00915,5809.41,3.05
EMP_00916,6558.04,4.63
EMP_00917,7215.79,4.67
EMP_00918,6373.22,0.0
EMP_00919,5107.13,14.8
EMP_00920,6388.18,9.12
EMP_00921,8147.26,8.56
EMP_00922,3946.97,13.47
EMP_00923,6265.94,21.82
EMP_00924,4599.76,5.28
EMP_00925,8390.09,11.04
EMP_00926,2953.63,7.66
EMP_00927,4882.16,9.31
EMP_00928,6754.42,3.52
EMP_00929,9131.05,16.01
EMP_00930,5868.5,8.61
EMP_00931,4889.6,13.62
EMP_00932,9762.31,8.79
EMP_00933,3103.97,7.51
EMP_00934,1602.39,11.81
EMP_00935,6880.03,8.04
EMP_00936,4995.89,8.81
EMP_00937,3957.53,10.32
EMP_00938,7416.71,10.06
EMP_00939,6487.6,15.46
EMP_00940,4871.84,9.56
EMP_00941,3439.39,11.52
EMP_00942,7744.91,10.81
EMP_00943,7300.4,12.38
EMP_00944,5801.65,5.27
EMP_00945,9693.27,12.75
EMP_00946,3859.83,6.34
EMP_00947,2948.95,17.3
EMP_00948,4616.18,4.79
EMP_00949,5908.83,9.04
EMP_00950,6486.68,0.67
EMP_00951,5517.53,8.11
EMP_00952,6704.11,16.39
EMP_00953,3496.92,15.51
EMP_00954,8887.53,21.18
EMP_00955,5835.7,12.66
EMP_00956,8234.59,16.74
EMP_00957,6685.45,15.21
EMP_00958,6913.51,13.19
EMP_00959,7139.53,16.36
EMP_00960,6895.42,7.93
EMP_00961,7285.45,12.57
EMP_00962,8658.31,17.45
EMP_00963,6393.04,2.78
EMP_00964,7418.01,12.79
EMP_00965,5820.53,4.6
EMP_00966,8880.23,13.29
EMP_00967,4647.22,12.04
EMP_00968,9601.88,8.16
EMP_00969,5919.68,10.34
EMP_00970,3138.45,4.84
EMP_00971,6256.21,4.0
EMP_00972,4637.9,9.79
EMP_00973,7681.29,8.35
EMP_00974,4694.75,11.49
EMP_00975,5107.63,11.08
EMP_00976,2220.92,14.24
EMP_00977,5095.39,4.87
EMP_00978,1500.0,1.9
EMP_00979,2832.19,17.29
EMP_00980,7520.83,5.22
EMP_00981,7571.6,5.14
EMP_00982,6850.92,14.51
EMP_00983,4066.05,9.96
EMP_00984,5904.58,12.5
EMP_00985,5992.79,12.16
EMP_00986,3683.27,8.21
EMP_00987,9006.8,9.83
EMP_00988,7754.72,9.28
EMP_00989,5558.07,13.25
EMP_00990,6053.77,7.19
EMP_00991,6416.77,10.49
EMP_00992,1916.53,9.54
EMP_00993,5505.65,19.89
EMP_00994,4636.03,9.44
EMP_00995,3996.76,9.57
EMP_00996,5437.8,11.46
EMP_00997,9595.37,4.49
EMP_00998,7281.69,12.94
EMP_00999,4857.64,7.62
EMP_01000,7145.17,8.55
EMP_01001,8798.71,13.78
EMP_01002,7849.27,5.47
EMP_01003,6119.26,9.97
EMP_01004,4706.13,15.58
EMP_01005,7396.45,2.01
EMP_01006,6786.97,1.75
EMP_01007,7790.39,10.53
EMP_01008,7270.34,2.49
EMP_01009,8099.11,5.47
EMP_01010,4929.53,11.07
EMP_01011,8634.79,21.58
EMP_01012,6395.2,9.08
EMP_01013,10150.52,4.39
EMP_01014,4621.62,8.94
EMP_01015,9471.93,5.25
EMP_01016,6395.82,14.08
EMP_01017,4697.16,11.76
EMP_01018,5032.23,5.01
EMP_01019,5359.31,11.39
EMP_01020,6848.33,0.0
EMP_01021,7045.67,10.06
EMP_01022,4852.6,16.02
EMP_01023,5951.29,9.08
EMP_01024,10284.54,25.63
EMP_01025,9455.09,4.21
EMP_01026,6872.65,13.07
EMP_01027,6076.01,7.3
EMP_01028,6240.06,1.18
EMP_01029,7227.04,11.43
EMP_01030,3954.41,0.0
EMP_01031,5485.25,9.32
EMP_01032,2662.83,21.42
EMP_01033,6798.45,13.26
EMP_01034,7294.39,16.08
EMP_01035,5033.63,2.17
EMP_01036,9147.97,13.85
EMP_01037,3548.47,12.08
EMP_01038,3071.25,4.09
EMP_01039,6448.9,0.21
EMP_01040,8094.2,7.2
EMP_01041,9367.86,6.77
EMP_01042,5082.23,13.56
EMP_01043,8157.36,16.74
EMP_01044,5922.98,0.78
EMP_01045,5654.75,5.49
EMP_01046,7767.32,7.55
EMP_01047,7304.65,9.32
EMP_01048,2847.22,12.58
EMP_01049,8953.08,8.97
EMP_01050,8760.18,8.02
EMP_01051,4748.87,8.13
EMP_01052,6791.61,6.1
EMP_01053,6988.06,11.96
EMP_01054,6521.35,25.46
EMP_01055,4899.39,5.61
EMP_01056,4656.75,4.43
EMP_01057,5948.89,5.25
EMP_01058,8345.46,11.98
EMP_01059,7087.2,7.44
EMP_01060,5258.77,10.03
EMP_01061,7543.4,13.82
EMP_01062,1500.0,7.25
EMP_01063,8297.53,8.7
EMP_01064,2520.57,12.14
EMP_01065,5275.12,7.43
EMP_01066,3760.66,9.23
EMP_01067,3410.64,0.77
EMP_01068,8321.65,7.46
EMP_01069,5064.6,6.44
EMP_01070,6693.01,13.6
EMP_01071,5906.16,10.2
EMP_01072,6954.08,5.5
EMP_01073,6153.64,12.94
EMP_01074,3434.02,6.67
EMP_01075,7992.53,21.21
EMP_01076,5012.49,8.1
EMP_01077,2886.84,7.09
EMP_01078,5143.77,15.49
EMP_01079,9001.52,0.0
EMP_01080,7700.44,16.06
EMP_01081,5302.7,14.2
EMP_01082,5301.48,5.23
EMP_01083,5356.73,11.43
EMP_01084,10153.5,12.64
EMP_01085,6763.87,9.03
EMP_01086,6860.08,11.47
EMP_01087,8060.57,4.64
EMP_01088,6477.58,8.61
EMP_01089,5481.92,6.27
EMP_01090,5607.3,1.29
EMP_01091,5856.8,11.75
EMP_01092,5925.56,14.37
EMP_01093,7455.26,15.58
EMP_01094,6103.89,7.07
EMP_01095,7465.28,16.56
EMP_01096,5838.57,7.6
EMP_01097,6157.27,13.59
EMP_01098,2003.6,8.33
EMP_01099,7832.66,20.0
EMP_01100,6692.98,5.76
EMP_01101,7996.02,12.23
EMP_01102,1500.0,7.1
EMP_01103,10176.75,22.06
EMP_01104,5720.82,10.32
EMP_01105,8216.37,8.12
EMP_01106,3920.19,11.37
EMP_01107,7225.55,9.81
EMP_01108,3893.17,15.42
EMP_01109,4752.46,6.78
EMP_01110,9828.06,9.24
EMP_01111,5618.64,8.66
EMP_01112,6434.87,0.98
EMP_01113,7740.14,12.04
EMP_01114,6991.36,4.88
EMP_01115,6300.84,7.77
EMP_01116,6729.92,5.66
EMP_01117,10806.83,5.49
EMP_01118,5884.76,15.33
EMP_01119,6402.2,0.02
EMP_01120,8101.31,2.57
EMP_01121,8211.05,14.5
EMP_01122,8374.06,9.66
EMP_01123,7277.46,15.76
EMP_01124,3713.99,3.86
EMP_01125,9266.86,16.41
EMP_01126,3707.31,9.76
EMP_01127,6605.27,0.0
EMP_01128,4491.45,17.72
EMP_01129,5871.72,2.53
EMP_01130,6657.52,15.87
EMP_01131,6642.71,18.18
EMP_01132,6843.84,12.64
EMP_01133,9227.42,8.48
EMP_01134,6907.07,12.42
EMP_01135,5511.69,0.0
EMP_01136,7928.17,12.93
EMP_01137,8378.94,8.3
EMP_01138,3544.78,10.45
EMP_01139,7194.8,15.34
EMP_01140,7402.35,9.41
EMP_01141,5404.87,5.5
EMP_01142,8751.41,6.73
EMP_01143,5699.89,6.53
EMP_01144,6251.15,5.92
EMP_01145,5653.86,17.58
EMP_01146,6031.16,8.2
EMP_01147,3807.45,7.53
EMP_01148,3119.9,12.5
EMP_01149,9189.01,18.12
EMP_01150,4306.08,8.78
EMP_01151,4017.22,2.02
EMP_01152,1693.22,15.52
EMP_01153,4722.08,2.83
EMP_01154,3353.82,2.04
EMP_01155,9284.03,16.46
EMP_01156,8019.63,19.64
EMP_01157,4623.7,11.36
EMP_01158,10504.87,8.71
EMP_01159,7963.53,13.71
EMP_01160,5350.34,15.26
EMP_01161,1500.0,3.73
EMP_01162,10581.89,8.31
EMP_01163,3220.86,0.0
EMP_01164,2709.2,15.13
EMP_01165,8045.14,9.56
EMP_01166,10879.5,0.79
EMP_01167,8768.55,13.17
EMP_01168,7127.82,6.07
EMP_01169,7189.51,4.98
EMP_01170,7706.83,11.48
EMP_01171,7517.86,17.22
EMP_01172,6562.38,11.94
EMP_01173,6208.4,11.24
EMP_01174,5874.81,4.14
EMP_01175,4492.07,8.54
EMP_01176,5438.65,7.65
EMP_01177,2614.09,13.39
EMP_01178,5803.32,6.27
EMP_01179,4022.82,10.97
EMP_01180,3792.82,13.61
EMP_01181,6359.79,11.61
EMP_01182,8784.0,10.56
EMP_01183,7836.63,19.62
EMP_01184,2859.0,8.38
EMP_01185,4020.74,7.83
EMP_01186,7881.54,14.96
EMP_01187,4035.03,10.84
EMP_01188,5550.73,0.0
EMP_01189,7100.1,16.82
EMP_01190,4063.31,15.46
EMP_01191,6210.75,7.15
EMP_01192,3331.95,9.33
EMP_01193,4797.26,7.36
EMP_01194,6639.56,8.68
EMP_01195,2814.01,21.65
EMP_01196,6880.95,17.3
EMP_01197,5960.72,0.92
EMP_01198,7104.98,13.55
EMP_01199,6447.83,13.85
EMP_01200,8728.28,9.37
EMP_01201,6250.45,13.11
EMP_01202,5141.19,4.2
EMP_01203,6244.6,5.45
EMP_01204,7086.6,15.91
EMP_01205,6097.72,9.76
EMP_01206,6081.18,11.19
EMP_01207,4596.02,15.09
EMP_01208,4674.2,7.97
EMP_01209,3194.79,5.09
EMP_01210,9499.15,14.3
EMP_01211,3512.27,7.55
EMP_01212,4614.19,9.39
EMP_01213,4563.19,7.72
EMP_01214,7789.85,6.52
EMP_01215,5410.1,13.95
EMP_01216,8495.48,3.45
EMP_01217,4653.02,15.76
EMP_01218,6557.99,11.49
EMP_01219,4329.31,13.66
EMP_01220,10290.3,8.8
EMP_01221,3624.8,16.9
EMP_01222,6619.64,15.21
EMP_01223,7267.55,4.64
EMP_01224,6827.6,7.59
EMP_01225,5629.42,8.16
EMP_01226,5740.36,9.27
EMP_01227,6087.62,5.19
EMP_01228,5706.0,6.84
EMP_01229,7927.76,9.37
EMP_01230,10421.05,12.99
EMP_01231,4885.02,11.74
EMP_01232,3260.39,6.84
EMP_01233,5823.44,3.51
EMP_01234,11159.42,8.49
EMP_01235,4392.65,7.71
EMP_01236,9278.23,5.05
EMP_01237,9355.4,14.79
EMP_01238,4892.82,9.42
EMP_01239,7137.97,12.07
EMP_01240,9256.79,7.52
EMP_01241,5241.74,15.35
EMP_01242,5592.84,16.82
EMP_01243,4836.64,11.03
EMP_01244,3970.49,9.91
EMP_01245,4701.44,12.8
EMP_01246,3552.12,3.45
EMP_01247,6068.17,12.84
EMP_01248,4460.05,9.87
EMP_01249,6467.57,18.3
EMP_01250,2888.21,11.15
EMP_01251,6661.76,7.41
EMP_01252,7667.06,8.36
EMP_01253,2012.53,7.16
EMP_01254,6748.11,8.86
EMP_01255,8455.34,7.92
EMP_01256,3580.72,7.75
EMP_01257,9345.14,10.7
EMP_01258,6838.04,16.71
EMP_01259,4589.98,15.99
EMP_01260,5888.46,6.78
EMP_01261,7116.65,7.46
EMP_01262,6152.01,3.89
EMP_01263,7077.51,8.7
EMP_01264,4158.65,15.81
EMP_01265,6338.72,8.86
EMP_01266,3172.57,8.08
EMP_01267,5777.55,13.09
EMP_01268,4192.18,19.14
EMP_01269,4528.94,12.67
EMP_01270,8472.19,4.64
EMP_01271,8182.62,0.03
EMP_01272,7218.28,4.7
EMP_01273,3815.37,6.38
EMP_01274,5367.18,0.66
EMP_01275,8426.2,10.94
EMP_01276,6283.43,3.4
EMP_01277,10638.66,15.26
EMP_01278,6786.64,5.97
EMP_01279,6384.1,12.15
EMP_01280,5381.77,17.61
EMP_01281,6267.08,11.11
EMP_01282,5695.06,0.04
EMP_01283,7416.22,4.19
EMP_01284,7913.4,11.42
EMP_01285,4428.02,0.0
EMP_01286,3337.53,13.85
EMP_01287,2327.59,10.23
EMP_01288,7015.98,16.77
EMP_01289,3793.27,4.36
EMP_01290,1694.22,11.6
EMP_01291,6777.16,28.05
EMP_01292,10986.0,16.47
EMP_01293,5987.86,15.35
EMP_01294,7676.98,8.43
EMP_01295,6163.66,7.04
EMP_01296,5802.22,5.83
EMP_01297,7838.15,14.88
EMP_01298,5419.45,8.07
EMP_01299,6534.78,15.9
EMP_01300,6643.4,10.86
EMP_01301,4663.82,8.04
EMP_01302,7984.08,1.32
EMP_01303,5650.08,9.52
EMP_01304,4488.51,17.18
EMP_01305,7073.02,16.11
EMP_01306,4203.06,14.26
EMP_01307,6056.36,4.01
EMP_01308,5981.76,9.79
EMP_01309,8171.79,20.37
EMP_01310,6949.4,9.03
EMP_01311,5949.95,7.74
EMP_01312,7635.53,10.42
EMP_01313,8780.42,9.97
EMP_01314,7115.62,11.17
EMP_01315,6020.71,17.02
EMP_01316,3376.33,11.36
EMP_01317,3869.77,0.0
EMP_01318,5389.55,4.95
EMP_01319,4780.98,1.4
EMP_01320,5626.06,19.22
EMP_01321,6113.3,10.91
EMP_01322,7059.39,5.44
EMP_01323,5859.0,10.55
EMP_01324,6973.0,11.18
EMP_01325,6128.95,3.57
EMP_01326,2049.07,7.74
EMP_01327,4121.33,9.21
EMP_01328,5711.82,13.92
EMP_01329,3580.61,11.02
EMP_01330,7199.86,10.52
EMP_01331,9061.5,13.28
EMP_01332,8437.52,5.87
EMP_01333,5573.11,10.76
EMP_01334,8981.45,9.05
EMP_01335,6297.33,10.66
EMP_01336,5325.83,13.74
EMP_01337,4773.19,5.99
EMP_01338,5395.06,5.0
EMP_01339,5223.65,9.61
EMP_01340,6340.83,11.09
EMP_01341,6321.15,5.0
EMP_01342,6006.09,13.24
EMP_01343,6873.88,10.14
EMP_01344,8381.29,14.75
EMP_01345,7899.11,14.32
EMP_01346,3030.2,13.73
EMP_01347,1500.0,8.72
EMP_01348,7868.64,1.89
EMP_01349,3266.24,8.7
EMP_01350,5550.47,6.64
EMP_01351,3659.77,13.38
EMP_01352,2396.04,16.37
EMP_01353,7082.93,13.17
EMP_01354,7518.31,14.69
EMP_01355,4846.98,16.2
EMP_01356,1500.0,9.35
EMP_01357,4907.51,15.05
EMP_01358,6783.61,8.35
EMP_01359,3042.18,3.32
EMP_01360,6366.72,12.33
EMP_01361,5969.38,6.91
EMP_01362,7158.58,23.46
EMP_01363,6239.16,3.54
EMP_01364,4053.86,11.23
EMP_01365,8393.14,5.41
EMP_01366,5682.94,5.47
EMP_01367,5945.39,3.55
EMP_01368,4133.46,13.87
EMP_01369,5113.44,12.28
EMP_01370,4230.39,7.31
EMP_01371,5654.11,9.57
EMP_01372,9423.42,7.43
EMP_01373,3256.2,21.93
EMP_01374,2772.88,10.23
EMP_01375,8942.34,20.29
EMP_01376,5581.35,9.25
EMP_01377,4661.85,17.15
EMP_01378,8079.81,4.05
EMP_01379,4788.77,12.65
EMP_01380,9652.02,5.14
EMP_01381,7355.85,22.68
EMP_01382,5024.18,2.91
EMP_01383,10314.62,15.16
EMP_01384,4788.57,20.49
EMP_01385,7484.19,13.02
EMP_01386,6598.59,18.73
EMP_01387,8603.48,4.87
EMP_01388,9123.02,16.02
EMP_01389,6064.01,18.77
EMP_01390,4493.16,9.07
EMP_01391,6919.94,18.94
EMP_01392,4644.57,0.18
EMP_01393,10026.77,0.0
EMP_01394,6273.07,6.04
EMP_01395,5269.36,3.88
EMP_01396,6369.36,9.39
EMP_01397,3305.75,0.35
EMP_01398,4056.77,8.12
EMP_01399,8400.83,8.85
EMP_01400,4686.21,9.6
EMP_01401,3906.18,10.24
EMP_01402,7073.31,4.95
EMP_01403,8371.41,11.59
EMP_01404,7437.91,13.58
EMP_01405,7992.1,9.53
EMP_01406,4486.41,8.33
EMP_01407,3156.38,13.14
EMP_01408,9002.67,13.95
EMP_01409,5354.64,10.05
EMP_01410,5498.33,12.54
EMP_01411,8656.39,11.43
EMP_01412,7112.46,11.97
EMP_01413,6911.78,6.08
EMP_01414,10330.0,9.67
EMP_01415,4712.96,14.86
EMP_01416,7855.68,2.14
EMP_01417,6114.03,10.63
EMP_01418,6537.18,6.57
EMP_01419,9056.94,5.4
EMP_01420,7015.67,17.43
EMP_01421,7076.59,2.34
EMP_01422,8145.01,10.95
EMP_01423,5270.09,11.05
EMP_01424,4321.58,10.12
EMP_01425,3910.38,1.63
EMP_01426,2067.29,13.63
EMP_01427,10112.41,14.01
EMP_01428,3793.58,0.0
EMP_01429,5557.49,6.32
EMP_01430,5446.37,7.62
EMP_01431,6614.81,9.92
EMP_01432,7631.47,3.93
EMP_01433,7720.95,6.19
EMP_01434,4833.85,2.31
EMP_01435,5665.76,9.44
EMP_01436,6565.16,17.32
EMP_01437,5502.62,6.77
EMP_01438,9214.69,12.35
EMP_01439,6981.95,14.42
EMP_01440,7469.76,9.73
EMP_01441,7325.76,6.58
EMP_01442,8346.95,9.45
EMP_01443,6362.04,8.4
EMP_01444,3406.34,11.71
EMP_01445,6799.38,3.35
EMP_01446,4697.29,2.42
EMP_01447,4942.77,0.0
EMP_01448,7172.73,10.3
EMP_01449,8476.57,5.87
EMP_01450,6042.54,9.44
EMP_01451,6617.67,3.26
EMP_01452,9404.43,17.43
EMP_01453,6481.51,10.55
EMP_01454,11203.37,12.33
EMP_01455,7131.02,12.83
EMP_01456,2478.47,20.54
EMP_01457,7506.68,15.62
EMP_01458,6762.32,9.35
EMP_01459,8579.51,7.3
EMP_01460,7346.36,10.63
EMP_01461,5723.09,9.79
EMP_01462,3551.4,20.8
EMP_01463,5581.95,10.06
EMP_01464,4298.96,4.42
EMP_01465,4838.95,16.82
EMP_01466,7177.16,7.8
EMP_01467,9339.81,12.47
EMP_01468,6789.34,13.75
EMP_01469,3608.23,13.0
EMP_01470,6889.21,21.0
EMP_01471,8393.26,0.0
EMP_01472,4780.43,17.01
EMP_01473,5731.97,10.53
EMP_01474,6029.38,15.56
EMP_01475,4430.2,12.25
EMP_01476,7296.56,5.72
EMP_01477,5758.1,16.41
EMP_01478,6839.06,11.92
EMP_01479,4225.02,10.68
EMP_01480,5125.08,9.2
EMP_01481,7444.76,3.12
EMP_01482,5254.33,10.33
EMP_01483,9453.93,7.0
EMP_01484,5200.73,18.47
EMP_01485,6449.37,16.59
EMP_01486,7865.18,17.86
EMP_01487,3163.27,6.86
EMP_01488,2478.38,11.43
EMP_01489,2948.69,5.58
EMP_01490,8525.17,9.29
EMP_01491,4896.28,7.15
EMP_01492,11116.4,1.71
EMP_01493,4871.5,4.62
EMP_01494,6369.1,12.42
EMP_01495,9084.22,7.57
EMP_01496,10012.19,6.84
EMP_01497,10123.01,4.63
EMP_01498,8416.73,8.98
EMP_01499,8048.13,7.58
EMP_01500,7185.05,6.87
EMP_01501,7556.72,16.79
EMP_01502,4897.63,19.37
EMP_01503,4363.6,11.73
EMP_01504,5993.25,8.91
EMP_01505,5659.63,9.62
EMP_01506,5093.54,5.23
EMP_01507,7392.77,15.51
EMP_01508,7910.61,9.0
EMP_01509,6176.81,9.77
EMP_01510,8955.06,13.44
EMP_01511,3716.62,11.6
EMP_01512,5612.68,8.81
EMP_01513,4566.36,7.66
EMP_01514,2266.93,15.87
EMP_01515,5834.64,2.34
EMP_01516,5756.5,11.13
EMP_01517,9026.9,13.13
EMP_01518,7261.62,13.67
EMP_01519,3951.63,9.28
EMP_01520,9708.19,14.52
EMP_01521,8442.07,11.53
EMP_01522,7164.2,7.81
EMP_01523,5547.03,19.09
EMP_01524,4081.12,20.94
EMP_01525,5255.59,7.53
EMP_01526,8177.5,13.5
EMP_01527,9769.17,8.24
EMP_01528,9086.49,14.07
EMP_01529,5022.3,10.0
EMP_01530,3760.77,0.0
EMP_01531,6281.77,11.57
EMP_01532,2463.12,3.51
EMP_01533,6646.34,2.52
EMP_01534,5704.79,2.84
EMP_01535,5067.93,3.95
EMP_01536,2810.59,4.63
EMP_01537,7027.2,4.73
EMP_01538,4934.6,19.42
EMP_01539,3660.17,15.0
EMP_01540,1500.0,16.18
EMP_01541,5944.97,8.97
EMP_01542,9544.5,10.6
EMP_01543,9322.52,7.09
EMP_01544,5085.81,12.52
EMP_01545,4795.58,11.03
EMP_01546,6937.55,11.66
EMP_01547,4003.23,7.0
EMP_01548,6603.58,12.36
EMP_01549,7532.16,8.89
EMP_01550,8453.87,4.18
EMP_01551,5799.69,5.51
EMP_01552,5592.65,10.57
EMP_01553,4244.03,18.52
EMP_01554,4346.24,10.4
EMP_01555,5547.04,10.8
EMP_01556,6734.73,10.25
EMP_01557,7827.17,13.2
EMP_01558,4393.64,11.04
EMP_01559,8985.38,6.97
EMP_01560,5457.75,18.72
EMP_01561,5957.27,15.49
EMP_01562,4505.58,8.87
EMP_01563,1500.0,15.94
EMP_01564,7768.09,5.63
EMP_01565,7473.69,6.15
EMP_01566,5437.34,9.32
EMP_01567,6133.98,0.0
EMP_01568,7031.88,5.26
EMP_01569,2874.91,4.37
EMP_01570,4941.89,2.63
EMP_01571,7588.53,8.59
EMP_01572,3491.42,15.65
EMP_01573,6587.12,7.54
EMP_01574,3286.84,7.6
EMP_01575,6932.86,10.14
EMP_01576,5928.72,8.01
EMP_01577,2769.74,0.96
EMP_01578,8329.48,14.01
EMP_01579,4530.82,4.08
EMP_01580,4379.5,14.98
EMP_01581,6401.14,8.3
EMP_01582,8297.27,6.06
EMP_01583,3968.36,5.63
EMP_01584,6123.36,12.96
EMP_01585,6857.63,7.83
EMP_01586,7386.21,3.96
EMP_01587,6352.88,11.03
EMP_01588,5265.94,9.8
EMP_01589,4344.82,11.9
EMP_01590,6172.29,8.61
EMP_01591,3855.72,22.35
EMP_01592,1500.0,11.12
EMP_01593,6873.12,3.71
EMP_01594,7807.87,23.91
EMP_01595,1500.0,16.23
EMP_01596,3980.54,5.46
EMP_01597,7238.31,9.62
EMP_01598,10114.99,10.94
EMP_01599,6041.59,16.23
EMP_01600,4543.99,10.38
EMP_01601,5634.21,11.84
EMP_01602,8749.75,11.26
EMP_01603,4708.07,8.17
EMP_01604,4401.62,8.34
EMP_01605,5034.51,8.71
EMP_01606,4093.34,6.43
EMP_01607,6245.34,7.54
EMP_01608,9249.36,5.2
EMP_01609,6646.16,10.84
EMP_01610,5495.29,4.26
EMP_01611,5416.38,13.08
EMP_01612,2873.62,6.7
EMP_01613,7766.22,2.38
EMP_01614,5844.33,11.64
EMP_01615,5639.04,6.42
EMP_01616,12386.22,18.18
EMP_01617,6597.51,7.12
EMP_01618,4496.42,1.96
EMP_01619,5147.28,13.53
EMP_01620,8296.89,14.86
EMP_01621,6226.54,12.46
EMP_01622,3123.44,4.78
EMP_01623,7838.46,10.07
EMP_01624,4663.71,11.46
EMP_01625,9746.6,12.16
EMP_01626,8160.1,6.05
EMP_01627,5105.36,3.96
EMP_01628,8562.03,4.16
EMP_01629,6135.71,2.96
EMP_01630,7705.55,12.66
EMP_01631,6969.47,9.25
EMP_01632,4307.29,12.95
EMP_01633,4712.9,12.27
EMP_01634,8059.92,11.83
EMP_01635,5330.45,5.0
EMP_01636,5192.7,12.84
EMP_01637,4089.75,4.41
EMP_01638,6847.2,9.68
EMP_01639,10125.05,19.01
EMP_01640,3864.93,10.61
EMP_01641,6048.44,9.97
EMP_01642,8824.44,12.87
EMP_01643,5840.72,7.65
EMP_01644,6904.74,7.88
EMP_01645,3875.21,0.0
EMP_01646,6856.61,14.91
EMP_01647,5625.71,15.64
EMP_01648,7971.46,7.2
EMP_01649,8374.77,9.98
EMP_01650,11179.13,5.84
EMP_01651,7159.27,6.55
EMP_01652,6651.59,8.03
EMP_01653,6388.77,15.35
EMP_01654,5293.67,18.52
EMP_01655,6676.97,2.52
EMP_01656,5409.2,10.48
EMP_01657,6336.92,17.95
EMP_01658,8635.2,1.32
EMP_01659,3986.91,17.75
EMP_01660,8279.76,14.68
EMP_01661,8634.23,11.72
EMP_01662,5763.86,10.19
EMP_01663,1756.29,2.54
EMP_01664,4784.36,18.52
EMP_01665,8593.99,13.98
EMP_01666,5954.26,17.52
EMP_01667,4001.4,10.9
EMP_01668,4990.45,11.66
EMP_01669,7681.24,10.3
EMP_01670,7093.47,5.52
EMP_01671,5522.14,14.85
EMP_01672,5266.35,19.0
EMP_01673,5216.48,16.19
EMP_01674,4155.18,2.17
EMP_01675,9230.75,14.44
EMP_01676,5355.36,2.77
EMP_01677,8434.32,11.92
EMP_01678,9042.63,8.21
EMP_01679,7996.62,10.13
EMP_01680,5136.76,3.14
EMP_01681,6807.46,8.95
EMP_01682,5951.61,13.0
EMP_01683,4192.6,7.01
EMP_01684,6648.72,11.5
EMP_01685,3641.92,9.57
EMP_01686,8375.36,15.59
EMP_01687,5070.77,17.5
EMP_01688,6402.32,4.12
EMP_01689,6566.58,10.62
EMP_01690,5482.19,13.35
EMP_01691,7173.39,7.96
EMP_01692,5050.19,11.59
EMP_01693,7742.59,12.98
EMP_01694,3308.04,10.97
EMP_01695,6252.76,0.0
EMP_01696,9877.86,12.69
EMP_01697,3999.34,4.8
EMP_01698,4644.51,0.0
EMP_01699,7027.82,7.08
EMP_01700,6359.16,12.04
EMP_01701,6701.26,11.44
EMP_01702,6978.37,11.35
EMP_01703,7269.44,6.71
EMP_01704,8219.4,3.85
EMP_01705,6819.64,5.67
EMP_01706,5517.48,8.24
EMP_01707,7345.15,5.97
EMP_01708,9799.76,11.21
EMP_01709,5734.73,10.68
EMP_01710,4050.94,13.73
EMP_01711,8214.16,8.86
EMP_01712,5759.24,12.42
EMP_01713,1654.66,13.72
EMP_01714,7694.84,8.62
EMP_01715,4929.34,10.75
EMP_01716,5818.93,13.3
EMP_01717,6663.96,9.55
EMP_01718,6381.0,0.0
EMP_01719,7418.9,15.4
EMP_01720,5129.03,11.7
EMP_01721,7026.21,9.24
EMP_01722,5480.91,8.61
EMP_01723,7477.62,5.44
EMP_01724,7230.73,10.55
EMP_01725,4129.12,21.55
EMP_01726,8171.96,5.96
EMP_01727,4928.07,11.4
EMP_01728,7616.12,9.64
EMP_01729,6734.57,10.65
EMP_01730,9676.37,11.03
EMP_01731,5553.07,12.63
EMP_01732,5301.37,8.65
EMP_01733,5961.16,3.13
EMP_01734,5393.64,11.82
EMP_01735,7599.88,3.35
EMP_01736,2767.38,19.44
EMP_01737,3892.64,18.23
EMP_01738,3864.39,9.79
EMP_01739,7900.62,14.36
EMP_01740,9421.23,11.46
EMP_01741,5791.1,8.95
EMP_01742,5662.36,9.41
EMP_01743,6140.1,5.22
EMP_01744,8323.76,16.39
EMP_01745,4145.29,19.86
EMP_01746,6476.74,18.3
EMP_01747,7950.4,6.76
