employee_id,hire_date,termination_date,is_active,tenure_years,last_promotion_date,last_training_date
EMP_00445,2013-10-14,,True,12.21,,
EMP_00446,2021-10-04,,True,4.24,,2024-09-16
EMP_00447,2014-08-04,,True,11.41,2024-06-24,2025-01-17
EMP_00448,2011-10-15,,True,14.21,2019-05-21,2023-12-02
EMP_00449,2022-01-21,,True,3.94,2024-12-29,2023-09-25
EMP_00450,2018-08-27,,True,7.35,2023-10-16,2025-01-05
EMP_00451,2020-04-17,,True,5.71,2024-04-08,
EMP_00452,2022-07-06,2024-06-22,False,1.96,2025-01-19,2024-04-29
EMP_00453,2016-03-22,,True,9.78,2025-02-06,
EMP_00454,2022-03-14,,True,3.8,2024-01-21,2023-10-31
EMP_00455,2016-10-07,,True,9.23,2019-02-13,2024-12-01
EMP_00456,2023-12-29,2024-03-23,False,0.23,,2023-09-28
EMP_00457,2018-07-23,,True,7.44,2021-08-19,
EMP_00458,2023-01-15,,True,2.96,2025-05-24,
EMP_00459,2016-07-10,2022-04-19,False,5.77,2024-02-18,2024-11-06
EMP_00460,2023-09-04,2023-12-15,False,0.28,,2023-07-27
EMP_00461,2010-11-11,,True,15.14,,2023-07-30
EMP_00462,2011-05-03,2021-05-22,False,10.05,2014-08-03,2023-10-29
EMP_00463,2018-01-14,,True,7.96,,
EMP_00464,2024-01-25,2024-12-12,False,0.88,2025-04-26,
EMP_00465,2017-05-08,,True,8.65,2018-07-04,2024-12-29
EMP_00466,2020-08-19,,True,5.37,,2024-02-20
EMP_00467,2011-11-18,,True,14.12,2013-11-24,
EMP_00468,2015-06-15,,True,10.55,,2024-09-23
EMP_00469,2018-01-06,,True,7.98,,
EMP_00470,2013-12-15,,True,12.04,,2023-10-17
EMP_00471,2021-04-25,,True,4.68,2025-01-24,2024-01-11
EMP_00472,2015-05-19,,True,10.62,2016-07-07,2025-01-17
EMP_00473,2020-03-30,,True,5.75,,
EMP_00474,2018-04-08,,True,7.73,2024-03-16,2025-02-26
EMP_00475,2020-11-08,,True,5.14,2022-02-21,2024-04-23
EMP_00476,2014-02-21,,True,11.86,2024-10-20,2024-12-02
EMP_00477,2012-10-20,,True,13.2,2015-04-08,2024-08-03
EMP_00478,2015-05-05,,True,10.66,2017-03-03,2023-11-05
EMP_00479,2016-05-07,2021-03-23,False,4.88,,2024-08-16
EMP_00480,2014-09-29,2019-02-06,False,4.36,,2025-06-06
EMP_00481,2011-09-23,,True,14.27,2025-05-07,
EMP_00482,2017-03-06,,True,8.82,,
EMP_00483,2016-05-17,,True,9.62,2020-02-27,2024-08-12
EMP_00484,2018-06-11,,True,7.56,2024-02-09,
EMP_00485,2019-02-19,,True,6.86,,2025-06-18
EMP_00486,2021-10-02,,True,4.25,,
EMP_00487,2014-09-15,,True,11.29,2021-07-25,2025-03-18
EMP_00488,2011-03-31,2017-07-19,False,6.3,2022-03-04,2025-04-20
EMP_00489,2024-04-11,2024-11-02,False,0.56,2025-06-25,2025-03-26
EMP_00490,2019-01-21,2023-09-28,False,4.68,,
EMP_00491,2021-03-26,2022-06-19,False,1.23,2022-07-27,2023-08-12
EMP_00492,2015-05-26,2019-04-02,False,3.85,,2023-09-22
EMP_00493,2023-01-25,,True,2.93,,2023-10-17
EMP_00494,2024-10-25,,True,1.18,,
EMP_00495,2012-09-13,,True,13.3,2018-06-07,2024-05-03
EMP_00496,2011-05-28,,True,14.6,2014-03-23,2025-06-28
EMP_00497,2014-03-10,,True,11.81,2017-02-18,
EMP_00498,2011-12-19,,True,14.03,,2025-05-04
EMP_00499,2022-07-08,,True,3.48,2024-08-29,
EMP_00500,2017-10-27,2019-11-05,False,2.02,2025-06-24,2024-10-30
EMP_00501,2019-08-22,,True,6.36,2020-10-26,2023-08-20
EMP_00502,2012-06-22,2021-11-23,False,9.42,2019-10-25,2023-10-29
EMP_00503,2012-10-01,,True,13.25,,
EMP_00504,2010-02-10,,True,15.89,2016-05-06,2023-07-04
EMP_00505,2020-10-04,,True,5.24,,2024-11-23
EMP_00506,2018-09-11,,True,7.3,,
EMP_00507,2024-09-04,,True,1.32,,2024-11-06
EMP_00508,2019-02-14,,True,6.88,,
EMP_00509,2021-12-02,2024-09-16,False,2.79,,2023-09-20
EMP_00510,2012-09-16,,True,13.29,2018-10-01,2024-02-18
EMP_00511,2023-09-21,,True,2.28,,
EMP_00512,2021-04-18,,True,4.7,,2025-02-12
EMP_00513,2013-01-10,,True,12.97,,2023-09-05
EMP_00514,2010-12-21,,True,15.03,2015-09-10,
EMP_00515,2013-08-30,,True,12.34,,
EMP_00516,2015-02-02,,True,10.91,,2023-10-23
EMP_00517,2011-06-19,,True,14.54,,2025-05-03
EMP_00518,2018-05-25,,True,7.6,,
EMP_00519,2023-10-16,,True,2.21,2025-06-11,2024-03-19
EMP_00520,2010-09-10,,True,15.31,,2024-08-16
EMP_00521,2015-05-22,,True,10.61,,2023-08-22
EMP_00522,2023-06-13,,True,2.55,,2025-01-12
EMP_00523,2019-12-14,2021-01-25,False,1.12,,2025-01-13
EMP_00524,2017-08-31,,True,8.33,2019-07-26,
EMP_00525,2023-08-29,,True,2.34,,
EMP_00526,2023-01-15,,True,2.96,,
EMP_00527,2022-07-12,,True,3.47,,2024-04-19
EMP_00528,2017-04-11,,True,8.72,,
EMP_00529,2018-11-16,,True,7.12,2022-06-10,
EMP_00530,2023-05-08,,True,2.65,,2023-11-17
EMP_00531,2014-01-29,,True,11.92,,2023-08-29
EMP_00532,2023-07-17,,True,2.46,,
EMP_00533,2022-10-12,2024-11-12,False,2.09,,
EMP_00534,2012-02-11,,True,13.89,,
EMP_00535,2019-07-27,,True,6.43,,2024-04-24
EMP_00536,2015-03-14,,True,10.8,2016-08-24,
EMP_00537,2024-03-08,,True,1.82,,2024-09-06
EMP_00538,2021-11-18,,True,4.12,2024-05-02,2024-04-25
EMP_00539,2016-09-28,2019-06-22,False,2.73,,2023-12-24
EMP_00540,2017-06-11,2018-08-12,False,1.17,,2023-12-29
EMP_00541,2017-02-14,,True,8.88,2024-09-07,2024-08-29
EMP_00542,2018-06-19,,True,7.53,2024-12-23,2024-09-28
EMP_00543,2013-02-09,2023-08-15,False,10.51,,
EMP_00544,2011-12-25,,True,14.02,2022-02-20,2023-10-20
EMP_00545,2017-04-09,,True,8.73,2019-06-11,2023-12-24
EMP_00546,2019-11-13,,True,6.13,,2024-04-02
EMP_00547,2012-11-05,,True,13.15,2024-12-15,2024-10-20
EMP_00548,2016-12-29,,True,9.0,2022-06-26,
EMP_00549,2018-07-26,2023-10-17,False,5.23,,
EMP_00550,2019-03-01,,True,6.84,,
EMP_00551,2018-06-12,2023-05-23,False,4.94,2022-12-21,2023-12-02
EMP_00552,2019-11-13,,True,6.13,2021-07-07,2025-01-02
EMP_00553,2016-08-07,,True,9.4,,
EMP_00554,2019-04-27,,True,6.68,2023-03-15,2024-12-11
EMP_00555,2019-08-06,,True,6.4,,2024-08-04
EMP_00556,2013-06-16,,True,12.54,2024-03-15,2024-05-29
EMP_00557,2017-02-07,2020-02-05,False,2.99,,
EMP_00558,2024-06-24,2025-02-11,False,0.64,2025-06-25,2024-06-14
EMP_00559,2022-02-14,,True,3.88,,2025-06-04
EMP_00560,2023-12-28,2024-05-26,False,0.41,,2024-11-08
EMP_00561,2024-10-13,,True,1.22,,2024-04-21
EMP_00562,2012-10-12,2015-09-18,False,2.93,2014-12-08,2024-07-20
EMP_00563,2023-07-04,,True,2.49,2025-04-10,2025-01-18
EMP_00564,2014-01-01,,True,12.0,2018-03-25,2025-06-15
EMP_00565,2019-04-09,,True,6.73,2024-03-08,2023-12-28
EMP_00566,2015-11-16,,True,10.12,2017-03-13,
EMP_00567,2022-06-01,,True,3.58,,2024-07-03
EMP_00568,2016-10-14,,True,9.21,,2024-12-25
EMP_00569,2018-04-24,,True,7.69,2021-01-31,
EMP_00570,2011-03-21,,True,14.78,2012-07-10,2023-07-12
EMP_00571,2014-10-10,,True,11.23,,
EMP_00572,2010-02-03,,True,15.91,2013-08-20,2024-06-22
EMP_00573,2010-03-03,,True,15.83,2013-10-20,2024-01-31
EMP_00574,2013-01-07,,True,12.98,,2024-10-30
EMP_00575,2018-04-14,2018-06-11,False,0.16,2022-07-22,
EMP_00576,2024-06-28,,True,1.51,,
EMP_00577,2019-10-29,,True,6.17,2023-07-13,2024-08-16
EMP_00578,2010-12-19,,True,15.03,,2024-01-05
EMP_00579,2012-12-17,,True,13.04,2017-03-15,2025-04-03
EMP_00580,2015-12-11,,True,10.06,2023-08-31,2025-06-26
EMP_00581,2014-06-17,2016-07-13,False,2.07,,2024-11-25
EMP_00582,2021-03-22,,True,4.78,,2023-12-06
EMP_00583,2024-09-29,,True,1.25,,2024-06-20
EMP_00584,2012-03-25,2013-09-10,False,1.46,2022-07-15,2024-05-15
EMP_00585,2020-08-07,2023-07-03,False,2.9,2024-06-11,2023-12-22
EMP_00586,2020-11-04,,True,5.16,2021-11-09,2024-07-19
EMP_00587,2018-07-17,,True,7.46,2022-11-20,
EMP_00588,2015-05-01,,True,10.67,,2024-10-08
EMP_00589,2010-09-10,,True,15.31,,2024-03-03
EMP_00590,2019-11-29,,True,6.09,,
EMP_00591,2024-04-04,2025-05-25,False,1.14,,2023-08-03
EMP_00592,2022-01-23,2025-05-03,False,3.27,2024-06-01,2023-10-06
EMP_00593,2011-06-16,,True,14.54,2024-10-31,2025-04-21
EMP_00594,2014-07-25,,True,11.44,,2024-02-14
EMP_00595,2010-07-16,,True,15.46,2018-10-03,2025-03-16
EMP_00596,2012-07-24,2016-07-02,False,3.94,,2023-12-07
EMP_00597,2019-02-05,2023-10-29,False,4.73,,2025-05-14
EMP_00598,2020-09-04,,True,5.32,2023-10-28,
EMP_00599,2015-06-13,,True,10.55,2025-02-21,
EMP_00600,2011-04-08,,True,14.73,2019-05-27,
EMP_00601,2013-11-03,,True,12.16,,
EMP_00602,2014-09-30,2024-12-06,False,10.18,,2024-01-15
EMP_00603,2010-01-23,2015-05-09,False,5.29,,2024-07-02
EMP_00604,2017-07-10,2023-05-28,False,5.88,2020-03-24,2024-05-22
EMP_00605,2014-12-27,2022-07-20,False,7.56,2016-05-26,
EMP_00606,2018-11-13,,True,7.13,2023-08-03,2025-05-28
EMP_00607,2018-11-14,,True,7.13,,2024-09-16
EMP_00608,2014-05-03,,True,11.66,,2025-01-22
EMP_00609,2013-05-21,2021-04-22,False,7.92,2020-04-13,2025-05-12
EMP_00610,2012-03-23,2014-11-30,False,2.69,,2024-05-11
EMP_00611,2021-04-25,,True,4.68,2023-02-14,2024-10-04
EMP_00612,2011-02-10,,True,14.89,2015-07-28,2023-09-11
EMP_00613,2018-07-21,,True,7.45,2022-07-10,2025-03-17
EMP_00614,2012-11-03,,True,13.16,2022-10-03,2023-11-04
EMP_00615,2011-06-14,2012-11-13,False,1.42,,2024-05-27
EMP_00616,2013-04-16,2021-05-29,False,8.12,,2024-01-15
EMP_00617,2023-05-11,,True,2.64,,
EMP_00618,2022-04-09,,True,3.73,,2025-06-14
EMP_00619,2010-04-29,,True,15.67,2018-06-05,2025-05-18
EMP_00620,2015-03-14,,True,10.8,,2025-04-22
EMP_00621,2020-09-28,,True,5.26,,2023-10-28
EMP_00622,2024-12-02,,True,1.08,,
EMP_00623,2020-01-01,,True,6.0,,2024-01-06
EMP_00624,2015-09-11,,True,10.31,,2023-11-18
EMP_00625,2021-01-16,2024-05-22,False,3.35,2023-08-27,2025-01-20
EMP_00626,2023-04-06,,True,2.74,,2024-07-18
EMP_00627,2024-11-15,,True,1.13,,2025-02-26
EMP_00628,2016-04-12,2023-06-15,False,7.17,2018-05-20,2024-01-21
EMP_00629,2017-09-21,,True,8.28,,2024-06-11
EMP_00630,2023-07-20,,True,2.45,,2024-10-01
EMP_00631,2023-06-13,,True,2.55,2024-09-05,
EMP_00632,2022-01-09,2025-02-23,False,3.12,,2025-06-29
EMP_00633,2015-10-17,,True,10.21,,2024-12-01
EMP_00634,2012-05-13,,True,13.63,2014-08-15,
EMP_00635,2021-02-19,,True,4.86,2024-03-27,
EMP_00636,2010-02-25,,True,15.85,2016-08-17,2024-04-02
EMP_00637,2020-11-15,2024-06-27,False,3.61,,2024-04-02
EMP_00638,2017-05-08,,True,8.65,,
EMP_00639,2013-12-11,,True,12.05,,2023-11-29
EMP_00640,2023-11-26,,True,2.1,2024-12-15,2024-10-06
EMP_00641,2014-12-15,2022-09-27,False,7.78,,2023-07-25
EMP_00642,2021-07-25,2023-07-30,False,2.01,2023-11-30,2023-11-20
EMP_00643,2010-03-02,,True,15.83,2024-03-30,2024-10-11
EMP_00644,2019-05-01,,True,6.67,2022-11-30,
EMP_00645,2011-01-23,,True,14.94,,2023-07-01
EMP_00646,2023-01-19,2024-11-04,False,1.79,2024-01-28,
EMP_00647,2023-05-28,,True,2.6,,
EMP_00648,2011-10-26,,True,14.18,2019-04-08,2024-07-20
EMP_00649,2014-06-16,,True,11.54,,
EMP_00650,2013-05-11,,True,12.64,2019-04-24,2024-11-21
EMP_00651,2016-02-26,,True,9.85,,2023-10-11
EMP_00652,2017-07-15,,True,8.46,,
EMP_00653,2015-03-25,,True,10.77,2020-12-25,2023-10-21
EMP_00654,2018-01-24,,True,7.93,,2024-12-19
EMP_00655,2017-05-07,,True,8.65,2021-09-25,2024-06-16
EMP_00656,2015-06-26,,True,10.52,2020-10-17,2024-07-07
EMP_00657,2014-03-05,,True,11.82,,2023-10-26
EMP_00658,2020-02-28,2022-11-10,False,2.7,2023-04-19,2023-12-16
EMP_00659,2016-09-22,,True,9.27,,2025-06-09
EMP_00660,2011-07-19,,True,14.45,,
EMP_00661,2013-11-17,,True,12.12,,2024-12-11
EMP_00662,2021-09-05,,True,4.32,2024-11-23,2023-12-20
EMP_00663,2010-09-01,,True,15.33,2024-05-11,
EMP_00664,2020-08-03,2022-08-04,False,2.0,,
EMP_00665,2020-12-18,,True,5.03,,2024-03-15
EMP_00666,2024-03-08,,True,1.82,,2025-04-25
EMP_00667,2018-03-04,,True,7.83,,2023-09-24
EMP_00668,2015-10-24,2016-04-01,False,0.44,,
EMP_00669,2014-03-09,,True,11.81,,
EMP_00670,2011-01-05,,True,14.99,,2023-10-24
EMP_00671,2018-12-29,2019-05-26,False,0.41,,
EMP_00672,2015-12-14,,True,10.05,2020-11-25,2025-02-10
EMP_00673,2013-03-21,,True,12.78,2018-06-25,
EMP_00674,2019-12-28,,True,6.01,,
EMP_00675,2015-12-04,2021-02-20,False,5.22,,2024-03-10
EMP_00676,2019-11-03,,True,6.16,,2024-10-27
EMP_00677,2023-07-27,,True,2.43,,
EMP_00678,2017-03-07,,True,8.82,,2024-03-15
EMP_00679,2014-06-10,2023-11-02,False,9.4,,2024-09-03
EMP_00680,2021-09-28,,True,4.26,,
EMP_00681,2010-12-21,,True,15.03,,
EMP_00682,2010-02-27,,True,15.84,2021-01-16,2024-10-21
EMP_00683,2024-07-29,,True,1.42,,2024-07-19
EMP_00684,2019-03-28,,True,6.76,2020-12-21,2023-08-23
EMP_00685,2019-03-10,,True,6.81,2021-11-03,2024-06-02
EMP_00686,2021-07-17,,True,4.46,2024-11-13,
EMP_00687,2016-03-05,,True,9.82,2018-08-28,
EMP_00688,2012-04-06,2019-06-06,False,7.16,,2025-06-01
EMP_00689,2012-02-11,2021-12-29,False,9.88,,2025-04-09
EMP_00690,2011-11-12,2016-04-22,False,4.44,2024-02-12,2024-02-18
EMP_00691,2011-07-26,,True,14.43,,2025-03-16
EMP_00692,2013-09-03,,True,12.33,,2025-06-07
EMP_00693,2019-11-04,2021-07-25,False,1.72,2025-06-18,2024-06-12
EMP_00694,2017-01-23,2018-12-30,False,1.93,,
EMP_00695,2021-08-01,2021-09-12,False,0.11,,
EMP_00696,2010-12-17,,True,15.04,2019-07-22,2024-02-07
EMP_00697,2022-10-14,,True,3.21,,2024-09-13
EMP_00698,2017-05-15,,True,8.63,2019-03-19,2024-07-25
EMP_00699,2021-10-05,2023-12-31,False,2.24,2025-06-20,
EMP_00700,2024-05-28,,True,1.59,2025-06-22,2024-06-18
EMP_00701,2019-02-03,,True,6.91,,2024-06-13
EMP_00702,2017-12-11,,True,8.05,,2025-02-23
EMP_00703,2015-02-24,,True,10.85,2025-01-05,2025-02-16
EMP_00704,2012-10-09,2025-05-05,False,12.57,2019-09-14,2024-10-28
EMP_00705,2015-11-08,,True,10.15,,2024-05-22
EMP_00706,2014-12-21,,True,11.03,2023-07-07,2024-04-07
EMP_00707,2024-01-28,,True,1.92,,2024-11-18
EMP_00708,2022-01-16,,True,3.96,2024-02-10,2023-08-29
EMP_00709,2022-02-07,,True,3.9,,2025-05-04
EMP_00710,2023-05-11,,True,2.64,,2023-07-28
EMP_00711,2015-05-05,2017-01-25,False,1.73,2018-12-17,2024-06-02
EMP_00712,2014-10-20,,True,11.2,2022-09-30,
EMP_00713,2020-03-04,,True,5.83,,2023-07-16
EMP_00714,2013-04-10,,True,12.73,,
EMP_00715,2011-09-18,,True,14.29,,2025-06-22
EMP_00716,2011-03-21,,True,14.78,2013-08-19,2025-04-10
EMP_00717,2010-03-24,,True,15.77,,
EMP_00718,2010-06-03,,True,15.58,2018-03-13,2024-09-20
EMP_00719,2011-03-10,,True,14.81,,2024-07-26
EMP_00720,2022-05-10,,True,3.64,2023-06-25,2025-02-28
EMP_00721,2020-04-26,,True,5.68,,2024-05-16
EMP_00722,2015-02-23,,True,10.85,2021-09-01,
EMP_00723,2021-08-28,,True,4.34,2023-12-21,
EMP_00724,2011-10-04,2023-05-27,False,11.64,,2024-03-16
EMP_00725,2022-01-12,,True,3.97,2024-04-20,2024-11-27
EMP_00726,2016-07-03,,True,9.49,2025-04-24,2024-05-22
EMP_00727,2013-12-27,,True,12.01,,2025-01-10
EMP_00728,2011-06-17,,True,14.54,2015-12-03,2023-11-06
EMP_00729,2019-10-20,,True,6.2,,2023-07-16
EMP_00730,2019-12-12,,True,6.05,,2024-09-26
EMP_00731,2015-12-12,,True,10.05,,2024-08-03
EMP_00732,2012-01-07,,True,13.98,,2023-09-09
EMP_00733,2015-07-20,,True,10.45,,
EMP_00734,2017-01-12,,True,8.97,2022-03-09,2025-05-12
EMP_00735,2023-03-28,,True,2.76,2024-11-09,2025-03-23
EMP_00736,2020-03-28,2022-09-27,False,2.5,,2024-09-01
EMP_00737,2013-12-12,,True,12.05,,2025-05-18
EMP_00738,2016-01-17,,True,9.95,2024-09-24,2024-03-27
EMP_00739,2013-02-16,,True,12.87,2022-03-04,2024-02-07
EMP_00740,2012-08-18,2016-09-16,False,4.08,2019-10-26,2025-05-05
EMP_00741,2012-05-20,2016-08-16,False,4.24,2016-02-14,2023-12-04
EMP_00742,2010-03-30,,True,15.76,,2024-03-03
EMP_00743,2023-02-09,,True,2.89,,2024-02-29
EMP_00744,2019-04-25,,True,6.69,2021-07-02,2024-10-24
EMP_00745,2016-11-02,,True,9.16,,2024-10-15
EMP_00746,2015-12-20,,True,10.03,,2024-08-05
EMP_00747,2014-06-04,2024-10-20,False,10.38,2024-03-30,
EMP_00748,2015-10-12,,True,10.22,2018-03-10,
EMP_00749,2015-01-06,2018-01-29,False,3.06,,2024-11-01
EMP_00750,2010-04-18,,True,15.7,2023-09-22,2025-03-03
EMP_00751,2014-09-16,,True,11.29,2018-02-16,2025-04-19
EMP_00752,2020-03-23,2025-01-11,False,4.8,,2024-01-10
EMP_00753,2014-06-08,2019-01-12,False,4.6,2024-02-12,2024-07-23
EMP_00754,2019-06-18,,True,6.54,2023-10-20,2025-03-15
EMP_00755,2012-10-02,,True,13.25,2016-12-30,2023-11-08
EMP_00756,2010-11-03,,True,15.16,,2024-08-10
EMP_00757,2021-12-25,,True,4.02,,
EMP_00758,2010-07-27,,True,15.43,,2024-02-08
EMP_00759,2023-06-06,,True,2.57,2024-06-18,2024-04-13
EMP_00760,2012-01-10,2018-08-30,False,6.64,2021-01-21,2023-11-01
EMP_00761,2020-01-08,,True,5.98,,2023-11-30
EMP_00762,2012-07-07,,True,13.48,2020-10-10,2023-12-26
EMP_00763,2017-04-23,,True,8.69,2021-04-13,
EMP_00764,2021-09-01,,True,4.33,2025-01-10,2024-12-12
EMP_00765,2018-01-27,,True,7.93,,2024-06-22
EMP_00766,2024-03-08,,True,1.82,,
EMP_00767,2017-05-13,,True,8.64,2022-06-03,2024-09-16
EMP_00768,2015-08-13,,True,10.38,,2025-04-13
EMP_00769,2011-10-09,2014-07-12,False,2.76,2024-01-26,2024-02-18
EMP_00770,2014-01-23,,True,11.94,2021-12-16,2023-10-19
EMP_00771,2016-10-17,,True,9.2,2025-03-07,2023-07-06
EMP_00772,2012-08-13,,True,13.38,,2024-06-24
EMP_00773,2023-11-05,,True,2.15,2024-11-11,2023-08-05
EMP_00774,2011-12-06,,True,14.07,2023-09-02,
EMP_00775,2019-01-30,,True,6.92,,2025-04-03
EMP_00776,2011-05-23,2023-03-04,False,11.78,2014-10-23,2024-03-12
EMP_00777,2015-10-02,,True,10.25,2021-09-21,2025-04-01
EMP_00778,2022-04-22,,True,3.69,2023-07-13,
EMP_00779,2024-04-24,2024-11-12,False,0.55,2025-05-12,2025-06-22
EMP_00780,2023-06-01,2023-09-27,False,0.32,2024-10-18,2025-02-06
EMP_00781,2016-09-07,,True,9.31,,
EMP_00782,2019-06-09,2020-02-24,False,0.71,,2024-02-05
EMP_00783,2010-03-10,,True,15.81,,2023-07-07
EMP_00784,2016-11-28,2019-06-12,False,2.54,2024-08-09,2024-11-10
EMP_00785,2021-06-25,,True,4.52,,2024-01-26
EMP_00786,2014-06-27,2024-05-19,False,9.89,2022-04-10,
EMP_00787,2020-10-16,,True,5.21,2022-06-07,2024-10-09
EMP_00788,2010-01-16,,True,15.96,,2023-10-24
EMP_00789,2024-03-26,2024-11-04,False,0.61,,2025-01-23
EMP_00790,2014-11-02,,True,11.16,,
EMP_00791,2019-03-24,,True,6.77,,2024-10-04
EMP_00792,2020-03-30,2023-02-01,False,2.84,2023-10-10,2025-06-23
EMP_00793,2015-06-10,2020-11-07,False,5.41,,
EMP_00794,2013-05-19,2022-01-25,False,8.69,2023-08-29,2024-03-06
EMP_00795,2010-07-03,2024-07-21,False,14.05,2020-10-30,2023-11-18
EMP_00796,2015-04-28,,True,10.68,,2023-07-04
EMP_00797,2010-02-09,2012-09-16,False,2.6,2018-02-12,2024-02-13
EMP_00798,2011-12-04,,True,14.08,,2025-01-23
EMP_00799,2013-08-31,,True,12.33,2016-05-17,2025-03-19
EMP_00800,2018-04-28,2019-09-06,False,1.36,,2025-04-04
EMP_00801,2014-09-12,,True,11.3,2016-09-19,
EMP_00802,2016-12-01,,True,9.08,,
EMP_00803,2020-06-15,,True,5.54,2021-12-29,2023-09-05
EMP_00804,2015-09-15,,True,10.29,,2025-04-10
EMP_00805,2013-06-05,,True,12.57,2015-11-19,2024-03-13
EMP_00806,2011-06-27,,True,14.51,,2023-07-05
EMP_00807,2024-05-09,,True,1.65,,
EMP_00808,2016-04-29,,True,9.67,,2024-05-03
EMP_00809,2015-12-11,,True,10.06,2018-04-24,2025-01-12
EMP_00810,2016-03-15,,True,9.8,2024-08-30,2024-04-17
EMP_00811,2024-12-18,,True,1.03,,2025-02-17
EMP_00812,2010-10-03,,True,15.24,2012-11-27,2024-10-21
EMP_00813,2023-10-04,2025-02-23,False,1.39,,
EMP_00814,2019-09-09,2022-10-06,False,3.07,,
EMP_00815,2023-09-18,2024-12-09,False,1.23,2025-06-03,2023-08-21
EMP_00816,2015-08-16,,True,10.38,2023-12-26,
EMP_00817,2013-01-14,,True,12.96,2016-06-18,2024-02-23
EMP_00818,2014-11-01,2022-04-02,False,7.42,2022-01-26,2024-07-15
EMP_00819,2018-08-19,,True,7.37,2022-10-03,
EMP_00820,2010-12-28,,True,15.01,,
EMP_00821,2017-07-13,,True,8.47,,2024-01-23
EMP_00822,2021-04-29,,True,4.67,,2024-06-22
EMP_00823,2024-12-20,,True,1.03,,2024-02-24
EMP_00824,2021-07-11,2023-09-29,False,2.22,,2024-01-27
EMP_00825,2024-05-21,,True,1.61,,2025-01-29
EMP_00826,2010-06-06,,True,15.57,,2023-12-22
EMP_00827,2024-11-25,,True,1.1,,2023-11-04
EMP_00828,2014-03-15,,True,11.8,,2023-10-30
EMP_00829,2012-04-29,2014-05-25,False,2.07,,2023-11-18
EMP_00830,2021-05-02,,True,4.67,2023-05-06,2025-02-13
EMP_00831,2020-08-06,,True,5.4,2023-04-30,2025-06-13
EMP_00832,2010-08-10,2017-08-25,False,7.04,,2025-05-05
EMP_00833,2016-04-25,,True,9.68,2019-05-08,2024-06-06
EMP_00834,2011-08-25,,True,14.35,,2023-10-04
EMP_00835,2022-11-24,,True,3.1,,2023-11-10
EMP_00836,2012-09-20,,True,13.28,2016-11-25,2024-03-09
EMP_00837,2017-07-27,2021-09-03,False,4.1,,2023-12-07
EMP_00838,2013-07-10,,True,12.48,,2024-05-18
EMP_00839,2021-02-26,,True,4.84,2025-02-16,2023-11-22
EMP_00840,2021-04-15,,True,4.71,2024-08-21,2025-04-10
EMP_00841,2012-10-27,2020-07-18,False,7.72,2017-05-08,
EMP_00842,2024-09-27,,True,1.26,,2024-11-19
EMP_00843,2016-07-31,,True,9.42,,2024-08-09
EMP_00844,2024-08-15,,True,1.38,,
EMP_00845,2020-09-29,,True,5.25,,2024-11-03
EMP_00846,2024-06-09,,True,1.56,2025-06-10,
EMP_00847,2010-10-03,2015-11-09,False,5.1,2012-11-13,2024-11-17
EMP_00848,2010-08-09,,True,15.39,,2024-06-23
EMP_00849,2010-02-20,,True,15.86,2020-08-24,2023-09-12
EMP_00850,2012-04-21,2025-02-28,False,12.86,2023-03-21,2023-08-25
EMP_00851,2021-11-14,,True,4.13,2023-06-22,2024-06-24
EMP_00852,2019-06-06,2021-09-03,False,2.25,,
EMP_00853,2010-05-08,,True,15.65,2020-12-27,
EMP_00854,2017-10-16,,True,8.21,2025-06-10,2025-03-05
EMP_00855,2016-03-26,,True,9.77,2024-09-17,2025-01-06
EMP_00856,2013-10-02,2021-06-06,False,7.68,2017-03-23,
EMP_00857,2020-11-28,,True,5.09,2025-04-08,
EMP_00858,2021-01-22,2023-12-14,False,2.89,2023-03-16,2024-11-30
EMP_00859,2010-04-11,,True,15.72,2016-01-05,2024-04-22
EMP_00860,2018-06-03,,True,7.58,,2024-12-06
EMP_00861,2021-02-07,,True,4.9,,
EMP_00862,2023-03-01,,True,2.84,2024-04-30,
EMP_00863,2021-08-28,,True,4.34,2025-01-25,2025-04-26
EMP_00864,2022-04-16,,True,3.71,2024-05-09,
EMP_00865,2024-07-11,,True,1.47,,2024-02-06
EMP_00866,2013-01-09,,True,12.97,2021-12-19,2024-02-11
EMP_00867,2020-12-05,,True,5.07,2022-03-01,2025-03-01
EMP_00868,2023-04-07,,True,2.74,2024-11-27,2024-06-02
EMP_00869,2014-10-16,,True,11.21,,
EMP_00870,2015-10-30,2019-12-18,False,4.13,,2023-11-12
EMP_00871,2020-06-03,2025-06-04,False,5.0,,2024-05-20
EMP_00872,2010-07-20,,True,15.45,,2023-09-02
EMP_00873,2021-01-29,2022-12-03,False,1.84,,2023-10-07
EMP_00874,2011-12-04,,True,14.08,2015-07-04,2024-03-22
EMP_00875,2023-01-30,,True,2.92,2024-12-27,
EMP_00876,2012-06-01,,True,13.58,2023-09-26,2023-09-30
EMP_00877,2020-05-10,,True,5.64,,2024-12-28
EMP_00878,2021-11-12,,True,4.13,,
EMP_00879,2013-06-22,2018-01-13,False,4.56,2023-12-11,
EMP_00880,2016-11-02,,True,9.16,2022-09-21,2024-02-18
EMP_00881,2013-08-20,,True,12.36,,2024-02-02
EMP_00882,2024-04-29,,True,1.67,,2024-01-20
EMP_00883,2016-09-30,,True,9.25,2021-03-23,2025-05-06
